date,customer,ab_test_group,is_viewthrough_install,installs
2022-09-16,customer_16,experiment,FALSE,4644.00
2022-09-16,customer_16,experiment,TRUE,919.00
2022-09-16,customer_17,control,FALSE,1109.00
2022-09-16,customer_17,control,TRUE,6.00
2022-09-16,customer_17,experiment,FALSE,1096.00
2022-09-16,customer_17,experiment,TRUE,3.00
2022-09-16,customer_18,control,FALSE,206.00
2022-09-16,customer_18,control,TRUE,13.00
2022-09-16,customer_18,experiment,FALSE,229.00
2022-09-16,customer_18,experiment,TRUE,11.00
2022-09-16,customer_19,control,FALSE,69.00
2022-09-16,customer_19,control,TRUE,6.00
2022-09-16,customer_19,experiment,FALSE,81.00
2022-09-16,customer_19,experiment,TRUE,5.00
2022-09-16,customer_20,control,FALSE,454.00
2022-09-16,customer_20,control,TRUE,10.00
2022-09-16,customer_20,experiment,FALSE,427.00
2022-09-16,customer_20,experiment,TRUE,10.00
2022-09-16,customer_21,control,FALSE,24.00
2022-09-16,customer_21,experiment,FALSE,33.00
2022-09-16,customer_21,experiment,TRUE,4.00
2022-09-16,customer_22,control,FALSE,127.00
2022-09-16,customer_22,control,TRUE,11.00
2022-09-16,customer_22,experiment,FALSE,109.00
2022-09-16,customer_22,experiment,TRUE,23.00
2022-09-16,customer_23,control,FALSE,32.00
2022-09-16,customer_23,control,TRUE,10.00
2022-09-16,customer_23,experiment,FALSE,38.00
2022-09-16,customer_23,experiment,TRUE,1.00
2022-09-16,customer_24,control,FALSE,2033.00
2022-09-16,customer_24,control,TRUE,81.00
2022-09-16,customer_24,experiment,FALSE,2010.00
2022-09-16,customer_24,experiment,TRUE,81.00
2022-09-16,customer_25,control,FALSE,4106.00
2022-09-16,customer_25,control,TRUE,932.00
2022-09-16,customer_25,experiment,FALSE,3592.00
2022-09-16,customer_25,experiment,TRUE,1989.00
2022-09-16,customer_26,control,FALSE,148.00
2022-09-16,customer_26,control,TRUE,1.00
2022-09-16,customer_26,experiment,FALSE,141.00
2022-09-16,customer_26,experiment,TRUE,8.00
2022-09-16,customer_27,control,FALSE,568.00
2022-09-16,customer_27,control,TRUE,19.00
2022-09-16,customer_27,experiment,FALSE,609.00
2022-09-16,customer_27,experiment,TRUE,44.00
2022-09-16,customer_28,control,FALSE,377.00
2022-09-16,customer_28,control,TRUE,216.00
2022-09-16,customer_28,experiment,FALSE,410.00
2022-09-16,customer_28,experiment,TRUE,185.00
2022-09-16,customer_29,control,FALSE,31.00
2022-09-16,customer_29,control,TRUE,12.00
2022-09-16,customer_29,experiment,FALSE,36.00
2022-09-16,customer_29,experiment,TRUE,11.00
2022-09-16,customer_30,control,FALSE,629.00
2022-09-16,customer_30,control,TRUE,22.00
2022-09-16,customer_30,experiment,FALSE,551.00
2022-09-16,customer_30,experiment,TRUE,34.00
